Neighbourhood,Borough,Latitude,Longitude,Venue,Category,VenueLat,VenueLong
Parkwoods,North York,43.7587999,-79.32019659999997,Victoria Park CI,High School,43.75614596189988,-79.32169825563453
Parkwoods,North York,43.7587999,-79.32019659999997,Great Wolf Lodge,Nature Preserve,43.760049,-79.32023000000001
Parkwoods,North York,43.7587999,-79.32019659999997,TD Canada Trust,Bank,43.757568799999994,-79.3149756
Parkwoods,North York,43.7587999,-79.32019659999997,Allwyn's Bakery,Caribbean Restaurant,43.759840352031574,-79.32471879917513
Parkwoods,North York,43.7587999,-79.32019659999997,CAPREIT Toronto Townhomes - 56 Cassandra Blvd,Building,43.75392,-79.3224
Parkwoods,North York,43.7587999,-79.32019659999997,395 Bus York Mills,Bus Line,43.758034,-79.31461
Parkwoods,North York,43.7587999,-79.32019659999997,121 Combermere Drive,Residential Building (Apartment / Condo),43.7597414201911,-79.31845752716555
Parkwoods,North York,43.7587999,-79.32019659999997,Joey,Burger Joint,43.753440999999995,-79.32164
Parkwoods,North York,43.7587999,-79.32019659999997,77 Parkwoods Village Dr Apartments,Residential Building (Apartment / Condo),43.760734,-79.32209300000001
Parkwoods,North York,43.7587999,-79.32019659999997,whirlpool aero car,Other Great Outdoors,43.760221,-79.320154
Parkwoods,North York,43.7587999,-79.32019659999997,La Notre,Coffee Shop,43.76070416249771,-79.32539551954271
Parkwoods,North York,43.7587999,-79.32019659999997,Yorkmills Wellness & Spa,Spa,43.75680029671986,-79.32534600358498
Parkwoods,North York,43.7587999,-79.32019659999997,Fitness One,Gym,43.75740728924853,-79.31242143878701
Parkwoods,North York,43.7587999,-79.32019659999997,Tim Hortons,Coffee Shop,43.760669785183715,-79.32658927364537
Parkwoods,North York,43.7587999,-79.32019659999997,67 Parkwoods Village Drive,Residential Building (Apartment / Condo),43.7604317463954,-79.32213841379496
Parkwoods,North York,43.7587999,-79.32019659999997,Allwyn's,Caribbean Restaurant,43.76099961550843,-79.32547804608039
Parkwoods,North York,43.7587999,-79.32019659999997,The Police Credit Union,Business Center,43.76179913614035,-79.31309824845854
Parkwoods,North York,43.7587999,-79.32019659999997,TTC Bus 995 York Mills Express,Bus Line,43.76041695791917,-79.32888507843019
Parkwoods,North York,43.7587999,-79.32019659999997,super dollar power,Department Store,43.76046371459961,-79.32540130615234
Parkwoods,North York,43.7587999,-79.32019659999997,Beaches ITF Taekwon-Do Schools,Martial Arts Dojo,43.758971700000004,-79.31560503333333
Parkwoods,North York,43.7587999,-79.32019659999997,Maximum deals,Discount Store,43.762,-79.3132
Parkwoods,North York,43.7587999,-79.32019659999997,Manufacturer's Whearhouse Sale,Discount Store,43.7618,-79.313
Parkwoods,North York,43.7587999,-79.32019659999997,WIND Mobile,Electronics Store,43.76266,-79.31288
Parkwoods,North York,43.7587999,-79.32019659999997,McDonald's,Fast Food Restaurant,43.75804829782047,-79.31324248492706
Parkwoods,North York,43.7587999,-79.32019659999997,A&W Canada,Fast Food Restaurant,43.760643076161315,-79.3268649067081
Parkwoods,North York,43.7587999,-79.32019659999997,TheraCo Health Massage,Massage Studio,43.7594715998369,-79.3153989315033
Parkwoods,North York,43.7587999,-79.32019659999997,Kids Hut Montessori and Daycare,Nursery School,43.76352362712742,-79.31896372647596
Parkwoods,North York,43.7587999,-79.32019659999997,Petro-Canada,Gas Station,43.75795,-79.315187
Parkwoods,North York,43.7587999,-79.32019659999997,Petro-Canada,Gas Station,43.763238,-79.31813299999999
Victoria Village,North York,43.732658,-79.3111892,Victoria Village. Sloane and Sweeney,Residential Building (Apartment / Condo),43.73676777697143,-79.31074865234754
Victoria Village,North York,43.732658,-79.3111892,Wigmore Park,Park,43.73102343849797,-79.3107706628902
Victoria Village,North York,43.732658,-79.3111892,Sloane PS,School,43.730996458596,-79.310451509513
Victoria Village,North York,43.732658,-79.3111892,On Top Of The World,Residential Building (Apartment / Condo),43.735119,-79.30749300000001
Victoria Village,North York,43.732658,-79.3111892,Phillip Tzemis,Dentist's Office,43.73047326694036,-79.30750754324949
Victoria Village,North York,43.732658,-79.3111892,CAPREIT Scarborough Apartments - 1757 Victoria Park,Building,43.73532,-79.3097
Victoria Village,North York,43.732658,-79.3111892,Daisy Mart,Convenience Store,43.7365106528844,-79.31072113916187
Victoria Village,North York,43.732658,-79.3111892,Auto Therapy Clinic,Automotive Shop,43.73684233653465,-79.30682519014401
Victoria Village,North York,43.732658,-79.3111892,Vinnia Meats,German Restaurant,43.730465,-79.30752
Victoria Village,North York,43.732658,-79.3111892,U-Haul Neighborhood Dealer,Storage Facility,43.736470000000004,-79.30769000000001
Victoria Village,North York,43.732658,-79.3111892,Hooto Wireless,Electronics Store,43.73532,-79.3097
Victoria Village,North York,43.732658,-79.3111892,Sincere,Spa,43.7318,-79.3055
Victoria Village,North York,43.732658,-79.3111892,Stellar's Lenonade Stand,Food Stand,43.731507,-79.311712
Victoria Village,North York,43.732658,-79.3111892,Paisley Irving Park,Park,43.737386,-79.316862
Victoria Village,North York,43.732658,-79.3111892,Anewen Greenbelt,Other Great Outdoors,43.73424836397104,-79.31429228281135
Victoria Village,North York,43.732658,-79.3111892,Daily Mart,Convenience Store,43.7322943201896,-79.30650052038217
Victoria Village,North York,43.732658,-79.3111892,Toronto Dance Vibe,Dance Studio,43.73563025406403,-79.31231689051356
Victoria Village,North York,43.732658,-79.3111892,Fancy Florist,Flower Shop,43.731821000000004,-79.306397
Victoria Village,North York,43.732658,-79.3111892,1684 Victoria Park Ave.,Residential Building (Apartment / Condo),43.7311,-79.3143
Victoria Village,North York,43.732658,-79.3111892,Toronto Star Santa Box Depot 3B,Office,43.713510745087426,-79.3068426847458
Victoria Village,North York,43.732658,-79.3111892,Land Of Nod Toronto,Other Nightlife,43.7284,-79.3093
Victoria Village,North York,43.732658,-79.3111892,Street Piano @ Yonge & Queen,Music Venue,43.73037621488942,-79.30310517740425
Victoria Village,North York,43.732658,-79.3111892,Princess Cleaners,Laundry Service,43.73156585798216,-79.30565857488929
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Sobeys Urban Fresh,Grocery Store,43.63946054004705,-79.38072681427002
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Queens Quay Boardwalk,Harbor / Marina,43.63957920607348,-79.37995157903997
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Hot Dog Cart,Hot Dog Joint,43.639954666230786,-79.38024849974619
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Starbucks,Coffee Shop,43.640257,-79.381731
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Toronto Island Marina Tender Boat,Boat or Ferry,43.63906829644517,-79.37974813282123
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Toronto Lakefront Marina,Harbor / Marina,43.639697091139425,-79.38020202824741
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Waterclub Condos,Residential Building (Apartment / Condo),43.639881724635686,-79.38103089502198
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Harbour Square Park,Park,43.63925269130775,-79.37839547902978
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Pier 6,Pier,43.639817658367775,-79.38038596271369
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Bixi Bike Stand,Bike Rental / Bike Share,43.6402059200942,-79.38070535659791
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Harbourfront Boardwalk,Harbor / Marina,43.63815407950011,-79.38150215445374
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Toronto Harbour Tours,Boat or Ferry,43.63974928730876,-79.38022031975889
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Scotiabank Arena,Basketball Stadium,43.643446175351066,-79.37903988889991
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,BeaverTails,Dessert Shop,43.639736,-79.38006800000001
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Sharetea,Bubble Tea Shop,43.640175967763966,-79.37960567018246
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Queen's Quay Terminal,Office,43.63831769002353,-79.38041263300326
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Number One York Quay,Residential Building (Apartment / Condo),43.64064972869188,-79.37979408101876
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Harbour Plaza Residences,Residential Building (Apartment / Condo),43.6419548169497,-79.38007138915502
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Harbourfront Medicine Cabinet,Medical Center,43.63967088631653,-79.37955018471996
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Mariposa Cruises,Boat or Ferry,43.63921207797641,-79.37978267669678
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,NOYQ Health Club,Gym,43.639688900978825,-79.37995157903997
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Appletree Medical Group,Doctor's Office,43.640394,-79.38059200000001
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Elini's Fresh Cut Fries,Food Truck,43.639594,-79.381052
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Popeyes Louisiana Kitchen,Fried Chicken Joint,43.639864,-79.381136
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,RBC Royal Bank,Bank,43.64012306272736,-79.38080384888178
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Zip-Car,Rental Car Location,43.640943482846076,-79.38081484586074
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Pearl Harbourfront,Chinese Restaurant,43.638156540135405,-79.38068763743328
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Harbour Square Post Office (Canada Post),Post Office,43.640294,-79.379036
"Harbourfront, Regent Park",Downtown Toronto,43.64008010000001,-79.3801495,Gift Shop,Gift Shop,43.639613,-79.38074300000001
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Plus,Clothing Store,43.721885,-79.451803
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Avenue 22 Bridal,Bridal Shop,43.718992,-79.45742
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Ladurée Toronto,Dessert Shop,43.72564745827301,-79.45126510748175
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Roots,Clothing Store,43.721556,-79.451803
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Louis Vuitton Toronto Holt Renfrew Yorkdale,Leather Goods Store,43.724859404465114,-79.45147806645349
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Holt Renfrew,Clothing Store,43.724624706394756,-79.45166362398024
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Yorkdale Shopping Centre,Shopping Mall,43.72589190010686,-79.45061927622496
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,JOEY,American Restaurant,43.72413142548128,-79.45404167853917
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Wendy's Hair Salon,Salon / Barbershop,43.722137,-79.45033199999999
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,American Eagle Outfitters,Clothing Store,43.7257072,-79.4539649
"Lawrence Heights, Lawrence Manor",North York,43.722778399999996,-79.45093320000002,Precise Parklink,Office,43.723600275679935,-79.4521576759135
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Queen's Park Subway Station,Metro Station,43.6600063570092,-79.39027220226043
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,MaRS Discovery District,Tech Startup,43.65995553873029,-79.38905121617877
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Hydro Place (Ontario Power Generation),Office,43.65904494262122,-79.39111537485344
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Autodesk Canada,Office,43.65937,-79.389725
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Starbucks,Coffee Shop,43.65945605353152,-79.39041123272169
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Mount Sinai Hospital Women's and Infants' Department,Hospital,43.6596121502049,-79.39076121745927
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Facebook Canada,Office,43.65943918431743,-79.38973021665802
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,St. George Subway Station,Metro Station,43.668260353521205,-79.39975805480091
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Tim Hortons,Coffee Shop,43.659414899999994,-79.3912214
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Starbucks,Coffee Shop,43.65952575859537,-79.39027029345037
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Bloor-Yonge Subway Station,Metro Station,43.670758540142614,-79.38576936721802
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Facebook Canada,Tech Startup,43.659956,-79.3889
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Starbucks,Coffee Shop,43.659353,-79.389422
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Sherkston Shores Evergreen,Resort,42.874136022451296,-79.13572826472421
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,BMO Bank of Montreal,Bank,43.659635309513206,-79.39061593364933
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Capgemini,Office,43.659896999999994,-79.390273
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Starbucks,Coffee Shop,43.658204,-79.388998
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,University of Toronto,University,43.6624934706167,-79.39521976633822
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Toronto General Hospital,Hospital,43.65876218215913,-79.38829248908566
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Intact,Office,43.65967353756618,-79.39045166321183
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Ontario Fire Fighters Memorial,Sculpture Garden,43.66033544765176,-79.38992142677306
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,MaRS Commons,Coworking Space,43.66007486084418,-79.38883102096959
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,BioHub,Medical Lab,43.66037425626689,-79.38939571380615
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,TZ6-7,College Classroom,43.66088,-79.38961
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Bixi Bike Stand,Bike Rental / Bike Share,43.65983093337226,-79.39046859741211
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,1DegreeBio HQ,Office,43.66043902037798,-79.38873233163676
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,University Eye Clinic,Doctor's Office,43.65927999991696,-79.39028146626319
Queen's Park,Queen's Park,43.659980299999994,-79.3903686,Mt Sinai Women's Unit,Doctor's Office,43.659610748291016,-79.39103698730469
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Richview Collegiate Institute,High School,43.678275398719386,-79.53892372661508
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Firehall,Fire Station,43.67808286536797,-79.53835469530368
Islington Avenue,Etobicoke,43.6782071,-79.5382694,37 Islington - Stop #3782,Bus Line,43.67958920050332,-79.53856945037842
Islington Avenue,Etobicoke,43.6782071,-79.5382694,37 Islington - Stop #3783,Bus Line,43.68003923450592,-79.53940629959105
Islington Avenue,Etobicoke,43.6782071,-79.5382694,St Georges Golf and Country Club,Golf Course,43.67439461440824,-79.53714160371202
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Silvercreek Park,Park,43.68409521844929,-79.54063262908069
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Richview CI,High School,43.67923503048939,-79.53864012627199
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Budd & Linda's,Professional & Other Places,43.67770011278236,-79.53920549651146
Islington Avenue,Etobicoke,43.6782071,-79.5382694,37 Islington - Stop #3827,Bus Line,43.675724976526645,-79.53735709190369
Islington Avenue,Etobicoke,43.6782071,-79.5382694,The Dry Cleaner,Laundry Service,43.6841183287031,-79.52739786160153
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Wuthering Heights,Residential Building (Apartment / Condo),43.670917377157295,-79.53263988405841
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Richview walk-in Clinic,Doctor's Office,43.679295457779006,-79.54145596462236
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Alex Fine Cleaners,Laundry Service,43.679098310659406,-79.54559997382441
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Basso's HAUS,Bar,43.672641,-79.54491800000001
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Princess Anne Park Tennis Courts,Tennis Court,43.67947951119421,-79.54480960781693
Islington Avenue,Etobicoke,43.6782071,-79.5382694,4C Wealth Management,Financial or Legal Service,43.680679999999995,-79.551831
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Wincott and Westway,Intersection,43.685569,-79.548337
Islington Avenue,Etobicoke,43.6782071,-79.5382694,I Cell,Electronics Store,43.68401,-79.54681
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Booster Juice,Smoothie Shop,43.67952707,-79.54477308
Islington Avenue,Etobicoke,43.6782071,-79.5382694,chateau laurier,Hotel,43.686988902513825,-79.53265137757872
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Maranatha Fellowship Church,Church,43.682963,-79.531309
Islington Avenue,Etobicoke,43.6782071,-79.5382694,37 Islington - Stop #3845,Bus Line,43.683049719977376,-79.54015731811523
Islington Avenue,Etobicoke,43.6782071,-79.5382694,All Saints Catholic School,School,43.68528420945215,-79.52736854553224
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Petro-Canada,Gas Station,43.696090999999996,-79.520962
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Remax Diamond,Conference Room,43.683685,-79.547542
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Cooper-Slipper Design,Professional & Other Places,43.67429,-79.545859
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Richview Library,Library,43.68365742812532,-79.54100038654241
Islington Avenue,Etobicoke,43.6782071,-79.5382694,Muntwyler Dental,Dentist's Office,43.679741154763576,-79.54701054054992
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Dean Park,Park,43.80436379110694,-79.16915938899649
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Circle K,Convenience Store,43.803491799999996,-79.1694032
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Rouge Valley Residence,Residential Building (Apartment / Condo),43.80398931679471,-79.16607180354373
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Sunshine Variety & Video,Convenience Store,43.79472311073242,-79.17498836614429
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Sweet Ridge Farms Corn Stand,Food Truck,43.8092353060866,-79.17120802252325
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Shwarma Empire,Middle Eastern Restaurant,43.80549538712668,-79.17551187121148
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,BOSS Fitness,Gym / Fitness Center,43.794778408419496,-79.1585055895941
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Team Cleaners,Laundry Service,43.8037169329869,-79.16979789733888
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Queens Pasta Cafe,Café,43.797492999999996,-79.16454300000001
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Gorilla enclosure,Zoo Exhibit,43.80306074346094,-79.15537228976883
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,93 GO BUS-STC-UOIT/DC,Moving Target,43.795823890047224,-79.1521717542461
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Picasso Park,Park,43.802330890300304,-79.179368019104
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Northern Amerex Inc.,Office,43.793296999999995,-79.175177
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,BeaverTails,Bakery,43.803228717959854,-79.155412709288
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Dip 'n' Dunk Donuts & Bakery,Bakery,43.803932,-79.169563
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,IDA Pharmacy,Pharmacy,43.79771518395464,-79.1638783547467
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Toronto Zoo,Zoo,43.82058189639564,-79.18155125697548
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Petro-Canada,Gas Station,43.807831,-79.17143100000001
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Chabad Gate Dental,Dentist's Office,43.8120666623519,-79.15649300301554
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Toronto Fire Station 212,Fire Station,43.80618981594185,-79.17775464433709
"Rouge, Malvern",Scarborough,43.8049304,-79.1658374,Toronto Jaffray Chinese Alliance Church,Church,43.809240620253526,-79.16847133453612
Don Mills North,North York,43.737178,-79.3434514,Tim Hortons,Coffee Shop,43.7374907205239,-79.34388130903244
Don Mills North,North York,43.737178,-79.3434514,Petro-Canada,Gas Station,43.736978,-79.342964
Don Mills North,North York,43.737178,-79.3434514,Starbucks Reserve Bar,Coffee Shop,43.735764352650975,-79.34415591212019
Don Mills North,North York,43.737178,-79.3434514,Shops at Don Mills Parking Garage,Parking,43.735681941308975,-79.34550782315848
Don Mills North,North York,43.737178,-79.3434514,Macklin Hancock Parkette,Park,43.737408,-79.343153
Don Mills North,North York,43.737178,-79.3434514,Shoppers Drug Mart,Pharmacy,43.737261,-79.34586800000001
Don Mills North,North York,43.737178,-79.3434514,RBC Royal Bank,Bank,43.736727050043214,-79.34402661959574
Don Mills North,North York,43.737178,-79.3434514,Beauty Boutique by Shoppers Drug Mart,Cosmetics Shop,43.737261,-79.34586800000001
Don Mills North,North York,43.737178,-79.3434514,Structube,Furniture / Home Store,43.735673999999996,-79.344264
Don Mills North,North York,43.737178,-79.3434514,Smiles On Don Mills,Dentist's Office,43.736855,-79.344246
Don Mills North,North York,43.737178,-79.3434514,CF Shops at Don Mills,Shopping Mall,43.73501112909843,-79.34478724407985
Don Mills North,North York,43.737178,-79.3434514,Chiropractic Works,Chiropractor,43.737531,-79.34373000000001
Don Mills North,North York,43.737178,-79.3434514,Accessible Media Inc.,Building,43.736689,-79.344076
Don Mills North,North York,43.737178,-79.3434514,Aga Khan Park,Park,43.724773,-79.33284
Don Mills North,North York,43.737178,-79.3434514,Anthony's Restaurant,Vineyard,43.736447,-79.34365
Don Mills North,North York,43.737178,-79.3434514,Dr. Kodama,Dentist's Office,43.73662566315157,-79.34407766074908
Don Mills North,North York,43.737178,-79.3434514,Dove Cleaners,Laundry Service,43.735278,-79.34470400000001
Don Mills North,North York,43.737178,-79.3434514,Post Office,Post Office,43.737594,-79.34548000000001
Don Mills North,North York,43.737178,-79.3434514,Olsen Europe,Women's Store,43.734859466552734,-79.34507751464844
Don Mills North,North York,43.737178,-79.3434514,CIBC,Bank,43.73695462477181,-79.3459771084511
Don Mills North,North York,43.737178,-79.3434514,McKewan,Gourmet Shop,43.736117342945,-79.34496326391245
Don Mills North,North York,43.737178,-79.3434514,The Eleven,Bike Shop,43.735530971008956,-79.34503024193587
Don Mills North,North York,43.737178,-79.3434514,McEwan,Gourmet Shop,43.73625640025338,-79.34513152081716
Don Mills North,North York,43.737178,-79.3434514,Royal LePage Signature Realty,Office,43.734919022471345,-79.34450121114087
Don Mills North,North York,43.737178,-79.3434514,LCBO,Liquor Store,43.73632288176399,-79.34611450909887
Don Mills North,North York,43.737178,-79.3434514,18 The Donway East,Residential Building (Apartment / Condo),43.736980572328434,-79.34174534869369
Don Mills North,North York,43.737178,-79.3434514,Fabbrica,Italian Restaurant,43.73669064449143,-79.34495158253722
Don Mills North,North York,43.737178,-79.3434514,ReachLocal Toronto,Tech Startup,43.736101712607955,-79.3444008243212
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Courtyard Patio,Garden,43.71552833689204,-79.30410123085383
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Country Style,Coffee Shop,43.709234019572754,-79.30848704140341
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Penske Truck Rental,Rental Service,43.710412,-79.30908000000001
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,york radiology,Medical Lab,43.71405263641733,-79.30727092136682
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,71 furnivale rd,Housing Development,43.71150588989258,-79.30120849609375
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Merritt Road Circle 2,Field,43.709071,-79.302596
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Dollar rent a car,Rental Car Location,43.716279161834095,-79.30487394332886
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,TTC Stop 5920,Bus Stop,43.71256175746053,-79.30696826459572
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Toronto Election Services,Office,43.716064248517,-79.30662158381527
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Paradise Holistic Centre,Spa,43.7102,-79.2961
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Victoria Park Pharmacy,Pharmacy,43.71756632609412,-79.3004903563683
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Dr. Ajay's Office,Doctor's Office,43.71372555,-79.29824767
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,scarborough wellness centre,Doctor's Office,43.715927583664524,-79.29923642701752
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Tom's No Frills,Grocery Store,43.708313000000004,-79.29595400000001
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Shred-it,Business Service,43.70955343523761,-79.31256966883717
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Centum Federal Financial Group Inc,Office,43.71106791821883,-79.30916547775269
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Stop N Go Mart,Convenience Store,43.714436,-79.3054
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Palm island cuisine,Caribbean Restaurant,43.7163,-79.3059
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Shakila's,Salon / Barbershop,43.71273040771485,-79.3066177368164
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Vio Fitness,Gym,43.7271525912254,-79.34197088142443
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Tim Hortons,Coffee Shop,43.7144006072751,-79.30735632777214
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Lumber Liquidators Flooring,Home Service,43.712872999999995,-79.307553
"Woodbine Gardens, Parkview Hill",East York,43.7120785,-79.30256729999998,Glengarry Arms,Wings Joint,43.70746305352853,-79.30334731292234
"Ryerson, Garden District",Downtown Toronto,43.65846945,-79.3789932724589,Ryerson Athletics Centre,College Rec Center,43.65843443942876,-79.37929610991361
"Ryerson, Garden District",Downtown Toronto,43.65846945,-79.3789932724589,Ryerson University Quad,College Quad,43.658931773381184,-79.37938522764568
"Ryerson, Garden District",Downtown Toronto,43.65846945,-79.3789932724589,Kerr Hall South,College Administrative Building,43.658255168549005,-79.3786634311837
"Ryerson, Garden District",Downtown Toronto,43.65846945,-79.3789932724589,Ryerson University,University,43.65793504826254,-79.38049043443252
